31,3,579,9 Р/Ц,-,География,323,,,,Урок
31,4,579,9 Р/Ц,-,Биология,315,,,,Урок
31,5,579,9 Р/Ц,-,Физика,317,,,,Урок
31,1,580,9 Р/Ц,-,Английский язык,205,,,,Урок
31,2,580,9 Р/Ц,-,Казахский язык,318,,,,Урок
31,3,580,9 Р/Ц,-,Литература,207,,,,Урок
31,1,581,9 Р/Ц,-,Алгебра,321,,,,Урок
31,2,581,9 Р/Ц,-,Информатика,320,-,318,Информатика,Урок
31,3,581,9 Р/Ц,-,Основы права,323,,,,Урок
31,1,582,9 Р/Ц,-,Химия,315,,,,Урок
31,1,575,1664,2156,Классный час,315,,,,Урок
31,2,575,1664,2136,Геометрия,321,,,,Урок
31,3,575,1664,2156,Химия,315,,,,Урок
31,4,575,1664,2146,Физика,317,,,,Урок
31,5,575,1664,2146,Информатика,320,Аханов С.С.,322,Информатика,Урок
31,1,576,1664,2147,Казахский язык,206,Аханов С.С.,322,Казахский язык,Урок
31,2,576,1664,2146,Физика,317,,,,Урок
31,3,576,1664,2129,Всемирная история,323,,,,Урок
31,4,576,1664,2147,Казахский язык,206,Аханов С.С.,322,Казахский язык,Урок
31,5,576,1664,2147,Казахский язык,207,Ланцевич В.В,320,Казахский язык,Урок
31,1,612,1664,2129,История Казахстана,206,,,,Урок
31,2,612,1664,2138,Русский язык,207,,,,Урок
31,3,612,1664,2138,Русский язык,207,,,,Урок
31,5,612,1664,2154,География,323,,,,Урок
31,1,613,1664,2168,Английский язык,207,Абишева Г.Е.,205,Английский язык,Урок
31,2,613,1664,2129,Основы права,323,,,,Урок
31,3,613,1664,2138,Литература,207,,,,Урок
31,4,613,1664,2138,Литература,207,,,,Урок
31,5,613,1664,2168,Английский язык,315,Абишева Г.Е.,205,Английский язык,Урок
31,1,579,1664,2136,Алгебра,321,,,,Урок
31,3,579,1664,2156,Биология,315,,,,Урок
31,4,579,1664,2129,История Казахстана,323,,,,Урок
31,5,579,1664,2138,Литература,207,,,,Урок
31,1,580,1664,2154,География,323,,,,Урок
31,2,580,1664,2147,Казахский язык,204,Аханов С.С.,322,Казахский язык,Урок
31,3,580,1664,2168,Английский язык,206,Абишева Г.Е.,205,Английский язык,Урок
31,4,580,1664,2136,Геометрия,321,,,,Урок
31,5,580,1664,2136,Алгебра,321,,,,Урок
31,3,581,1664,2136,Алгебра,321,,,,Урок
31,4,581,1664,2129,Гл. компетенции,323,,,,Урок
31,5,581,1664,2156,Химия,315,,,,Урок
31,1,582,1664,2156,Биология,315,,,,Урок
31,1,575,1665,2127,Классный час,319,,,,Урок
31,2,575,1665,2152,Казахский язык,318,,,,Урок
31,3,575,1665,2138,Информатика,320,,,,Урок
31,4,575,1665,2131,Геометрия,204,,,,Урок
31,5,575,1665,2131,Алгебра,204,,,,Урок
31,1,576,1665,2152,Казахский язык,318,,,,Урок
31,2,576,1665,2131,Геометрия,204,,,,Урок
31,3,576,1665,2156,Химия,315,,,,Урок
31,4,576,1665,2146,Физика,317,,,,Урок
31,1,612,1665,2131,Алгебра,204,,,,Урок
31,2,612,1665,2146,Физика,317,,,,Урок
31,3,612,1665,2131,Алгебра,204,,,,Урок
31,4,612,1665,2138,Литература,207,,,,Урок
31,5,612,1665,2152,Казахский язык,318,,,,Урок
31,1,613,1665,2130,История Казахстана,206,,,,Урок
31,2,613,1665,2138,Русский язык,207,,,,Урок
31,3,613,1665,2156,Биология,315,,,,Урок
31,5,613,1665,2154,География,323,,,,Урок
31,1,579,1665,2127,Английский язык,205,,,,Урок
31,2,579,1665,2138,Литература,207,,,,Урок
31,3,579,1665,2138,Русский язык,204,,,,Урок
31,4,579,1665,2152,Казахский язык,318,,,,Урок
31,5,579,1665,2156,Химия,315,,,,Урок
31,1,580,1665,2130,Всемирная история,205,,,,Урок
31,3,580,1665,2138,Литература,207,,,,Урок
31,4,580,1665,2156,Биология,315,,,,Урок
31,5,580,1665,2130,Основы права,322,,,,Урок
31,1,581,1665,2154,География,323,,,,Урок
31,2,581,1665,2127,Английский язык,205,,,,Урок
31,3,581,1665,2130,История Казахстана,323,,,,Урок
31,5,581,1665,2127,Английский язык,205,,,,Урок
31,5,582,1665,2129,Гл. компетенции,323,,,,Урок
31,1,575,1666,2128,Классный час,320,,,,Урок
31,2,575,1666,2166,Английский язык,205,,,,Урок
31,3,575,1666,2154,География,322,,,,Урок
31,4,575,1666,2138,Информатика,320,,,,Урок
31,5,575,1666,2162,Русский язык,207,,,,Урок
31,1,576,1666,2162,Литература,207,,,,Урок
31,2,576,1666,2136,Геометрия,321,,,,Урок
31,3,576,1666,2146,Физика,317,,,,Урок
31,4,576,1666,2156,Химия,315,,,,Урок
31,5,576,1666,2136,Алгебра,321,,,,Урок
31,1,612,1666,2138,Информатика,320,,,,Урок
31,2,612,1666,2129,Основы права,323,,,,Урок
31,4,612,1666,2156,Биология,315,,,,Урок
31,5,612,1666,2129,История Казахстана,315,,,,Урок
